0.000000000000000000e+00,1.523154621172781731e+01,1.800000000000000000e+01,2.236067977499789805e+01,2.500000000000000000e+01,2.061552812808830382e+01,1.118033988749894903e+01,2.121320343559642652e+01,2.624880949681337583e+01,3.201562118716424266e+01,2.549509756796392423e+01,3.354101966249684352e+01,1.500000000000000000e+01,1.118033988749894903e+01,3.201562118716424266e+01,3.041381265149109936e+01,2.915475947422650194e+01,3.041381265149109936e+01,1.581138830084189628e+01,3.201562118716424266e+01,3.162277660168379256e+01,1.802775637731994607e+01,2.692582403567251959e+01,3.605551275463989214e+01,3.000000000000000000e+01,3.354101966249684352e+01,1.118033988749894903e+01,5.000000000000000000e+00,6.324555320336759046e+00,2.983286778035259701e+01,2.549509756796392423e+01,1.746424919657297892e+01,3.400000000000000000e+01,2.475883680627989492e+01,3.605551275463989214e+01,4.103656905736638549e+01,4.140048308896890461e+01,2.121320343559642652e+01,4.242640687119285303e+01,3.397057550292606010e+01,1.118033988749894903e+01,2.886173937932362321e+01,2.549509756796392423e+01,3.417601498127012150e+01,3.189043743820394994e+01,2.915475947422650194e+01,3.546829570193639825e+01,3.420526275297414287e+01,2.780287754891568852e+01,4.393176527297759293e+01,1.697056274847713908e+01,2.692582403567251959e+01,1.131370849898476116e+01,4.472135954999579610e+00,2.280350850198275836e+01,3.046309242345563462e+01,2.920616373302046753e+01,2.319482700948640286e+01,9.055385138137417300e+00,1.780449381476485726e+01,1.802775637731994607e+01,2.549509756796392423e+01,2.549509756796392423e+01,3.492849839314595783e+01,4.651881339845203200e+01,4.992995093127971273e+01,4.049691346263317371e+01,4.386342439892261780e+01,2.137755832643194864e+01,1.216552506059643868e+01,2.109502310972898798e+01,3.966106403010387993e+01,2.247220505424423109e+01,2.012461179749810825e+01,2.459674775249768786e+01,2.778488797889960793e+01,1.565247584249852864e+01,1.969771560359220786e+01,3.106444913401813324e+01,2.555386467836127551e+01,2.109502310972898798e+01,2.758622844826744469e+01,2.332380757938120297e+01,2.109502310972898798e+01,2.433105012119287736e+01,2.302172886644267535e+01,3.535533905932737753e+01,1.838477631085023489e+01,1.923538406167134340e+01,9.000000000000000000e+00,3.224903099319419653e+01,2.561249694973139412e+01,1.838477631085023489e+01,2.024845673131658685e+01,1.204159457879229578e+01,1.486606874731850603e+01,1.526433752247374720e+01,1.720465053408525335e+01,2.126029162546929996e+01,1.749285568453590045e+01,2.404163056034261459e+01
1.523154621172781731e+01,0.000000000000000000e+00,3.255764119219941222e+01,1.456021977856103611e+01,3.220248437620923454e+01,3.220248437620923454e+01,2.483948469674844262e+01,2.102379604162863913e+01,3.157530680769388809e+01,1.780449381476485726e+01,1.555634918610404505e+01,2.640075756488817049e+01,1.664331697709323876e+01,2.640075756488817049e+01,4.687216658103186262e+01,4.535416188179426911e+01,4.244997055358224713e+01,4.070626487409523975e+01,2.284731931759172596e+01,2.823118842698620767e+01,1.649242250247064234e+01,2.927456233660889495e+01,3.920459156782531807e+01,4.617358552246078318e+01,2.778488797889960793e+01,3.764306044943742080e+01,1.941648783894759944e+01,1.081665382639196871e+01,1.200000000000000000e+01,2.404163056034261459e+01,1.104536101718726115e+01,1.044030650891055068e+01,2.088061301782110135e+01,1.236931687685298087e+01,2.473863375370596174e+01,2.720294101747088789e+01,4.052159917870962147e+01,3.580502757993631491e+01,5.685068161420758059e+01,4.159326868617084472e+01,2.402082429892862692e+01,4.201190307520000999e+01,4.071854614300466579e+01,4.939635614091387339e+01,4.609772228646443892e+01,3.668787265568828104e+01,3.901281840626231912e+01,3.373425558686599857e+01,2.816025568065744622e+01,3.982461550347975532e+01,6.324555320336759046e+00,1.204159457879229578e+01,1.523154621172781731e+01,1.843908891458577415e+01,2.561249694973139412e+01,3.405877273185280529e+01,3.889730067755344578e+01,3.807886552931954327e+01,2.353720459187963954e+01,3.201562118716424266e+01,2.830194339616981125e+01,3.828837943815329226e+01,1.923538406167134340e+01,2.441311123146740414e+01,3.820994634908559817e+01,3.500000000000000000e+01,2.529822128134703618e+01,5.110772935672255102e+01,1.802775637731994607e+01,4.472135954999579610e+00,8.062257748298549132e+00,2.483948469674844262e+01,3.354101966249684352e+01,3.214031735997639316e+01,3.634556369077249371e+01,3.883297567789519888e+01,1.063014581273464998e+01,1.341640786499873883e+01,2.022374841615668473e+01,1.603121954188139853e+01,1.920937271229854559e+01,1.486606874731850603e+01,2.607680962081059661e+01,2.954657340538831534e+01,3.498571136907180090e+01,3.679673898594819548e+01,4.827007354458868349e+01,3.361547262794321966e+01,1.529705854077835525e+01,2.051828452868319275e+01,2.059126028197400160e+01,3.969886648255841521e+01,3.301514803843835466e+01,3.397057550292606010e+01,2.662705391138869615e+01,2.968164415931165934e+01,2.906888370749726747e+01,3.224903099319419653e+01,3.560898762952971452e+01,3.114482300479487265e+01,3.860051813123756403e+01
1.800000000000000000e+01,3.255764119219941222e+01,0.000000000000000000e+00,3.440930106817050671e+01,2.022374841615668473e+01,2.385372088375312671e+01,1.640121946685672683e+01,3.624913792078371699e+01,3.606937759374286401e+01,4.742362280551750331e+01,4.328972164382672361e+01,5.028916384272063311e+01,2.343074902771996193e+01,9.433981132056603158e+00,2.118962010041709121e+01,1.300000000000000000e+01,2.517935662402834396e+01,3.269556544854363267e+01,2.745906043549196340e+01,4.742362280551750331e+01,4.903060268852505033e+01,1.044030650891055068e+01,1.220655561573370207e+01,2.332380757938120297e+01,3.498571136907180090e+01,3.014962686336266984e+01,1.640121946685672683e+01,2.300000000000000000e+01,2.088061301782110135e+01,3.828837943815329226e+01,4.328972164382672361e+01,3.522782990761707111e+01,5.200000000000000000e+01,3.935733730830885690e+01,4.841487374764081864e+01,5.556977595779921586e+01,5.420332093147060704e+01,1.529705854077835525e+01,3.231098884280702066e+01,2.549509756796392423e+01,9.433981132056603158e+00,1.220655561573370207e+01,1.208304597359457233e+01,1.843908891458577415e+01,2.418677324489564739e+01,3.580502757993631491e+01,4.527692569068708650e+01,4.743416490252568707e+01,4.134005321718877468e+01,5.866856057549051684e+01,3.231098884280702066e+01,4.332435804486893716e+01,2.720294101747088789e+01,1.414213562373095101e+01,2.505992817228333536e+01,2.863564212655270680e+01,1.868154169226940553e+01,5.830951894845300743e+00,9.055385138137417300e+00,1.565247584249852864e+01,2.475883680627989492e+01,2.404163056034261459e+01,4.244997055358224713e+01,5.261178575186362139e+01,6.324555320336758513e+01,6.579513659838391959e+01,5.772347875864724642e+01,3.417601498127012150e+01,3.041381265149109936e+01,3.006659275674581622e+01,3.905124837953326988e+01,5.554277630799526122e+01,1.204159457879229578e+01,9.000000000000000000e+00,1.170469991071962568e+01,1.523154621172781731e+01,2.865309756378880479e+01,3.162277660168379256e+01,4.360045871318327926e+01,3.801315561749642313e+01,2.900000000000000000e+01,4.205948168962618183e+01,3.605551275463989214e+01,2.900000000000000000e+01,2.778488797889960793e+01,1.964688270438849926e+01,3.101612483854164637e+01,7.071067811865475505e+00,3.613862199918530393e+01,2.012461179749810825e+01,5.015974481593781320e+01,2.009975124224177989e+01,1.392838827718411920e+01,1.838477631085023489e+01,1.345362404707370985e+01,1.220655561573370207e+01,1.640121946685672683e+01,1.077032961426900748e+01,1.649242250247064234e+01,1.749285568453590045e+01,1.702938636592640265e+01
2.236067977499789805e+01,1.456021977856103611e+01,3.440930106817050671e+01,0.000000000000000000e+00,2.500000000000000000e+01,4.272001872658765365e+01,3.354101966249684352e+01,3.535533905932737753e+01,4.504442251822083421e+01,1.500000000000000000e+01,2.915475947422650194e+01,4.031128874149274566e+01,1.118033988749894903e+01,3.201562118716424266e+01,5.315072906367324634e+01,4.716990566028302112e+01,5.147815070493500400e+01,5.220153254455274805e+01,3.535533905932737753e+01,4.272001872658765365e+01,2.236067977499789805e+01,2.692582403567251959e+01,3.640054944640259293e+01,4.000000000000000000e+01,1.414213562373095101e+01,2.692582403567251959e+01,1.802775637731994607e+01,2.061552812808830382e+01,1.612451549659709826e+01,9.486832980505138124e+00,2.121320343559642652e+01,2.500000000000000000e+01,3.124099870362661591e+01,7.280109889280518054e+00,1.414213562373095101e+01,2.154065922853801496e+01,5.508175741568164341e+01,4.301162633521313694e+01,6.403124237432848531e+01,3.337663853655727308e+01,2.500000000000000000e+01,4.016217125604640614e+01,4.527692569068708650e+01,5.280151512977634098e+01,5.382378656319155397e+01,4.949747468305832854e+01,5.308483775994798748e+01,4.827007354458868349e+01,4.257933771208753626e+01,5.412947441089742995e+01,8.246211251235321171e+00,1.431782106327635340e+01,2.807133769523639799e+01,2.280350850198275836e+01,1.612451549659709826e+01,2.340939982143925135e+01,3.306055050963308162e+01,4.022437072223753063e+01,2.687005768508880621e+01,3.996248240537617136e+01,3.956008088970496317e+01,4.785394445602159408e+01,3.361547262794321966e+01,3.687817782917154830e+01,5.122499389946278825e+01,3.275667870831839679e+01,2.863564212655270680e+01,4.176122603564220270e+01,6.082762530298219339e+00,1.811077027627483460e+01,2.109502310972898798e+01,2.308679276123039159e+01,3.008321791298264714e+01,3.008321791298264714e+01,3.324154027718932269e+01,3.452535300326413648e+01,6.708203932499369415e+00,2.828427124746190291e+00,9.219544457292887074e+00,3.605551275463989125e+00,8.062257748298549132e+00,9.000000000000000000e+00,4.004996878900157498e+01,4.177319714841084419e+01,4.617358552246078318e+01,4.527692569068708650e+01,5.770615218501403376e+01,3.818376618407356915e+01,2.983286778035259701e+01,3.067572330035593353e+01,3.255764119219941222e+01,4.770744176750625343e+01,4.022437072223753063e+01,4.254409477236529824e+01,3.413209633175202384e+01,3.661966684720110976e+01,3.758989225842500304e+01,3.841874542459709119e+01,4.326661530556787483e+01,3.982461550347975532e+01,4.580392996239514503e+01
2.500000000000000000e+01,3.220248437620923454e+01,2.022374841615668473e+01,2.500000000000000000e+01,0.000000000000000000e+00,4.123105625617660763e+01,3.162277660168379256e+01,4.609772228646443892e+01,5.053711507397311209e+01,4.000000000000000000e+01,4.716990566028302112e+01,5.700877125495689768e+01,1.581138830084189628e+01,2.549509756796392423e+01,4.123105625617660763e+01,2.915475947422650194e+01,4.500000000000000000e+01,5.099019513592784847e+01,4.031128874149274566e+01,5.656854249492380404e+01,4.609772228646443892e+01,1.000000000000000000e+01,1.414213562373095101e+01,1.500000000000000000e+01,1.802775637731994607e+01,1.000000000000000000e+01,1.414213562373095101e+01,2.828427124746190202e+01,2.202271554554523902e+01,2.376972864800942631e+01,4.272001872658765365e+01,4.000000000000000000e+01,5.292447448959696743e+01,3.206243908376279705e+01,3.640054944640259293e+01,4.570557952810575841e+01,6.640030120413611314e+01,3.500000000000000000e+01,5.220153254455274805e+01,9.433981132056603158e+00,1.581138830084189628e+01,1.838477631085023489e+01,3.201562118716424266e+01,3.623534186398687496e+01,4.440720662234903671e+01,5.220153254455274805e+01,5.994163828258283644e+01,5.920304046246273799e+01,5.280151512977634098e+01,6.859300255857006334e+01,2.816025568065744622e+01,3.847076812334268681e+01,3.623534186398687496e+01,2.109502310972898798e+01,9.219544457292887074e+00,8.544003745317530374e+00,8.246211251235321171e+00,2.435159132377184221e+01,1.992485884517127559e+01,3.423448553724738019e+01,4.049691346263317371e+01,4.318564576337836769e+01,4.904079934095691584e+01,5.643580423808985103e+01,6.963476143421473807e+01,5.742821606144492108e+01,5.333854141237834767e+01,1.920937271229854559e+01,1.902629759044044633e+01,3.244996147917590434e+01,4.024922359499621649e+01,4.804164859785725383e+01,8.944271909999159220e+00,1.140175425099137918e+01,1.140175425099137918e+01,1.081665382639196871e+01,2.280350850198275836e+01,2.308679276123039159e+01,3.255764119219941222e+01,2.807133769523639799e+01,1.702938636592640265e+01,3.400000000000000000e+01,4.825971404805461873e+01,4.438468204234429493e+01,4.535416188179426911e+01,3.905124837953326988e+01,5.103920062069938268e+01,2.707397274136176790e+01,4.318564576337836769e+01,3.264965543462901820e+01,5.277309920783504538e+01,4.001249804748510996e+01,3.306055050963308162e+01,3.721558813185679071e+01,2.983286778035259701e+01,3.026549190084311292e+01,3.373425558686599857e+01,3.001666203960726875e+01,3.601388621073821383e+01,3.551056180912940619e+01,3.705401462729781059e+01
2.061552812808830382e+01,3.220248437620923454e+01,2.385372088375312671e+01,4.272001872658765365e+01,4.123105625617660763e+01,0.000000000000000000e+00,1.000000000000000000e+01,2.061552812808830382e+01,1.392838827718411920e+01,5.000000000000000000e+01,3.354101966249684352e+01,3.535533905932737753e+01,3.535533905932737753e+01,1.581138830084189628e+01,2.000000000000000000e+01,2.915475947422650194e+01,1.118033988749894903e+01,1.000000000000000000e+01,1.118033988749894903e+01,3.000000000000000000e+01,4.609772228646443892e+01,3.162277660168379256e+01,3.605551275463989214e+01,4.716990566028302112e+01,5.024937810560444973e+01,5.099019513592784847e+01,3.000000000000000000e+01,2.236067977499789805e+01,2.692582403567251959e+01,5.044799302251775686e+01,3.905124837953326988e+01,2.720294101747088789e+01,4.382921400162225467e+01,4.390899680020029905e+01,5.590169943749474157e+01,5.940538696111658368e+01,3.269556544854363267e+01,1.118033988749894903e+01,2.692582403567251959e+01,4.846648326421053810e+01,2.549509756796392423e+01,3.546829570193639825e+01,2.012461179749810825e+01,2.816025568065744622e+01,1.649242250247064234e+01,1.204159457879229578e+01,2.220360331117451835e+01,2.692582403567251959e+01,2.209072203437452231e+01,3.905124837953326988e+01,3.623534186398687496e+01,4.404543109109047805e+01,1.769180601295413169e+01,2.202271554554523902e+01,4.201190307520000999e+01,4.850773134253961416e+01,4.204759208325727826e+01,2.475883680627989492e+01,2.137755832643194864e+01,8.485281374238569541e+00,4.472135954999579610e+00,6.708203932499369415e+00,2.941088233970548416e+01,4.080441152620633005e+01,4.700000000000000000e+01,6.646803743153546407e+01,5.481788029466298440e+01,5.769748694700662384e+01,4.197618372363071160e+01,2.780287754891568852e+01,3.405877273185280529e+01,5.663920903402518547e+01,3.492849839314595783e+01,3.178049716414140846e+01,3.535533905932737753e+01,3.894868418830089496e+01,3.605551275463989214e+01,4.016217125604640614e+01,5.099019513592784847e+01,4.569463863518345192e+01,4.159326868617084472e+01,4.664761515876240594e+01,1.700000000000000000e+01,7.071067811865475505e+00,4.123105625617660586e+00,8.062257748298549132e+00,1.627882059609970611e+01,1.769180601295413169e+01,2.459674775249768786e+01,1.208304597359457233e+01,4.031128874149274566e+01,1.100000000000000000e+01,1.063014581273464998e+01,6.708203932499369415e+00,1.140175425099137918e+01,1.166190378969060149e+01,7.615773105863908654e+00,1.345362404707370985e+01,9.848857801796103928e+00,6.403124237432848531e+00,1.236931687685298087e+01
1.118033988749894903e+01,2.483948469674844262e+01,1.640121946685672683e+01,3.354101966249684352e+01,3.162277660168379256e+01,1.000000000000000000e+01,0.000000000000000000e+00,2.061552812808830382e+01,1.984943324127920761e+01,4.242640687119285303e+01,3.041381265149109936e+01,3.535533905932737753e+01,2.549509756796392423e+01,7.071067811865475505e+00,2.236067977499789805e+01,2.549509756796392423e+01,1.802775637731994607e+01,2.000000000000000000e+01,1.118033988749894903e+01,3.162277660168379256e+01,4.031128874149274566e+01,2.236067977499789805e+01,2.828427124746190202e+01,3.905124837953326988e+01,4.031128874149274566e+01,4.123105625617660763e+01,2.000000000000000000e+01,1.414213562373095101e+01,1.746424919657297892e+01,4.080441152620633005e+01,3.354101966249684352e+01,2.280350850198275836e+01,4.026164427839479032e+01,3.560898762952971452e+01,4.716990566028302112e+01,5.166236541235795698e+01,3.780211634287159939e+01,1.118033988749894903e+01,3.201562118716424266e+01,3.935733730830885690e+01,1.581138830084189628e+01,2.860069929215018192e+01,1.802775637731994607e+01,2.707397274136176790e+01,2.126029162546929996e+01,2.061552812808830382e+01,2.920616373302046753e+01,3.106444913401813324e+01,2.505992817228333536e+01,4.248529157249600274e+01,2.780287754891568852e+01,3.687817782917154830e+01,1.315294643796590535e+01,1.204159457879229578e+01,3.201562118716424266e+01,3.863935817272331263e+01,3.328663395418647752e+01,1.931320791582796659e+01,1.170469991071962568e+01,7.211102550927978250e+00,8.944271909999159220e+00,1.431782106327635340e+01,2.801785145224380003e+01,3.905124837953326988e+01,4.805205510693585325e+01,5.981638571495272316e+01,4.924428900898052319e+01,4.887739763939974580e+01,3.228002478313794654e+01,2.080865204668481283e+01,2.863564212655270680e+01,4.967896939349688523e+01,2.607680962081059661e+01,2.302172886644267535e+01,2.701851217221259205e+01,3.061045573002793319e+01,2.683281572999747766e+01,3.087069808086626210e+01,4.219004621945797595e+01,3.671511950137163893e+01,3.178049716414140846e+01,3.841874542459709119e+01,1.972308292331602075e+01,1.303840481040529831e+01,1.403566884761819900e+01,1.204159457879229578e+01,2.418677324489564739e+01,1.236931687685298087e+01,2.202271554554523902e+01,5.099019513592784492e+00,3.748332962798262713e+01,1.486606874731850603e+01,8.544003745317530374e+00,9.219544457292887074e+00,3.162277660168379523e+00,6.000000000000000000e+00,4.242640687119284770e+00,9.000000000000000000e+00,1.081665382639196871e+01,6.403124237432848531e+00,1.389244398944980396e+01
2.121320343559642652e+01,2.102379604162863913e+01,3.624913792078371699e+01,3.535533905932737753e+01,4.609772228646443892e+01,2.061552812808830382e+01,2.061552812808830382e+01,0.000000000000000000e+00,1.220655561573370207e+01,3.640054944640259293e+01,1.414213562373095101e+01,1.500000000000000000e+01,3.354101966249684352e+01,2.692582403567251959e+01,4.031128874149274566e+01,4.609772228646443892e+01,3.162277660168379256e+01,2.500000000000000000e+01,1.000000000000000000e+01,1.118033988749894903e+01,2.915475947422650194e+01,3.905124837953326988e+01,4.716990566028302112e+01,5.700877125495689768e+01,4.743416490252568707e+01,5.408326913195983821e+01,3.201562118716424266e+01,1.802775637731994607e+01,2.469817807045693669e+01,4.472135954999579610e+01,2.236067977499789805e+01,1.118033988749894903e+01,2.420743687382040932e+01,3.306055050963308162e+01,4.527692569068708650e+01,4.554119014694280310e+01,2.059126028197400160e+01,3.000000000000000000e+01,4.743416490252568707e+01,5.517245689653488938e+01,3.201562118716424266e+01,4.830113870293328659e+01,3.820994634908559817e+01,4.709564735726646489e+01,3.710795063055894616e+01,1.843908891458577415e+01,1.811077027627483460e+01,1.341640786499873883e+01,7.280109889280518054e+00,2.280350850198275836e+01,2.716615541441224835e+01,3.008321791298264714e+01,9.899494936611665352e+00,2.549509756796392423e+01,4.254409477236529824e+01,5.077400909914441485e+01,5.032891812864647818e+01,3.984971769034255118e+01,2.884441020371191300e+01,2.601922366251537611e+01,1.627882059609970611e+01,2.720294101747088789e+01,8.944271909999159220e+00,2.024845673131658685e+01,2.745906043549196340e+01,4.992995093127971273e+01,3.701351104664349378e+01,6.506919393998975920e+01,3.764306044943742080e+01,1.726267650163206824e+01,1.802775637731994607e+01,4.114608122288196768e+01,4.341658669218482203e+01,4.080441152620633005e+01,4.522167621838005402e+01,4.860041152089146976e+01,3.008321791298264714e+01,3.373425558686599857e+01,4.104875150354758517e+01,3.705401462729781059e+01,3.827531841800927737e+01,3.522782990761707111e+01,5.830951894845300743e+00,1.431782106327635340e+01,2.102379604162863913e+01,2.828427124746190202e+01,3.577708763999663688e+01,3.298484500494128469e+01,6.324555320336759046e+00,1.615549442140351033e+01,2.024845673131658685e+01,3.140063693621516450e+01,2.807133769523639799e+01,2.607680962081059661e+01,2.376972864800942631e+01,2.647640458974745314e+01,2.308679276123039159e+01,2.942787793912432193e+01,2.901723625709381693e+01,2.400000000000000000e+01,3.206243908376279705e+01
2.624880949681337583e+01,3.157530680769388809e+01,3.606937759374286401e+01,4.504442251822083421e+01,5.053711507397311209e+01,1.392838827718411920e+01,1.984943324127920761e+01,1.220655561573370207e+01,0.000000000000000000e+00,4.810405388322277531e+01,2.624880949681337583e+01,2.416609194718914466e+01,4.079215610874227593e+01,2.690724809414741969e+01,3.337663853655727308e+01,4.294182110716777601e+01,2.300000000000000000e+01,1.392838827718411920e+01,1.044030650891055068e+01,1.772004514666934938e+01,4.134005321718877468e+01,4.188078318274384770e+01,4.810405388322277531e+01,5.889821729050888877e+01,5.557877292636101174e+01,5.961543424315551931e+01,3.733630940518894192e+01,2.517935662402834396e+01,3.157530680769388809e+01,5.400925846556310717e+01,3.448187929913333249e+01,2.284731931759172596e+01,3.606937759374286401e+01,4.393176527297759293e+01,5.629387178015027615e+01,5.738466694161429160e+01,1.878829422805593552e+01,2.507987240796890660e+01,3.832753579347360073e+01,5.883026432033091169e+01,3.498571136907180090e+01,4.816637831516918311e+01,3.401470270338990076e+01,4.205948168962618183e+01,2.901723625709381693e+01,6.403124237432848531e+00,9.433981132056603158e+00,1.315294643796590535e+01,9.486832980505138124e+00,2.531797780234432693e+01,3.721558813185679071e+01,4.178516483155235761e+01,1.700000000000000000e+01,2.954657340538831534e+01,4.904079934095691584e+01,5.664803615307418738e+01,5.300943312279428454e+01,3.801315561749642313e+01,3.106444913401813324e+01,2.195449840010014952e+01,1.140175425099137918e+01,1.910497317454279909e+01,2.051828452868319275e+01,3.106444913401813324e+01,3.436568055487916240e+01,6.212889826803626647e+01,4.920365840057017692e+01,6.850547423381580359e+01,4.617358552246078318e+01,2.729468812791236232e+01,2.996664812754339380e+01,5.323532661682465772e+01,4.580392996239514503e+01,4.280186911806539030e+01,4.686149805543992386e+01,5.044799302251775686e+01,3.901281840626231912e+01,4.300000000000000000e+01,5.178802950489620827e+01,4.726520919238589613e+01,4.638965401897280572e+01,4.632493928760187885e+01,6.403124237432848531e+00,7.211102550927978250e+00,1.204159457879229578e+01,2.184032966784155505e+01,2.570992026436488231e+01,3.080584360149872580e+01,1.835755975068581947e+01,1.788854381999831844e+01,3.189043743820394994e+01,2.451530134426252516e+01,2.418677324489564739e+01,2.061552812808830382e+01,2.262741699796952233e+01,2.420743687382040932e+01,2.000000000000000000e+01,2.662705391138869615e+01,2.376972864800942631e+01,1.972308292331602075e+01,2.624880949681337583e+01
3.201562118716424266e+01,1.780449381476485726e+01,4.742362280551750331e+01,1.500000000000000000e+01,4.000000000000000000e+01,5.000000000000000000e+01,4.242640687119285303e+01,3.640054944640259293e+01,4.810405388322277531e+01,0.000000000000000000e+00,2.500000000000000000e+01,3.535533905932737753e+01,2.549509756796392423e+01,4.301162633521313694e+01,6.403124237432848531e+01,6.041522986797286165e+01,6.020797289396147534e+01,5.830951894845300387e+01,4.031128874149274566e+01,4.000000000000000000e+01,1.118033988749894903e+01,4.123105625617660763e+01,5.099019513592784847e+01,5.500000000000000000e+01,2.692582403567251959e+01,4.123105625617660763e+01,3.162277660168379256e+01,2.828427124746190202e+01,2.692582403567251959e+01,2.012461179749810825e+01,1.500000000000000000e+01,2.529822128134703618e+01,2.193171219946130890e+01,8.246211251235321171e+00,1.118033988749894903e+01,9.433981132056603158e+00,5.300000000000000000e+01,5.315072906367324634e+01,7.433034373659252481e+01,4.825971404805461873e+01,3.807886552931954327e+01,5.457105459856901319e+01,5.714017850864661341e+01,6.536818798161687027e+01,6.365532185135819532e+01,5.371219600798313820e+01,5.434151267677410146e+01,4.716990566028302112e+01,4.275511665286389729e+01,4.964876634922563881e+01,1.526433752247374720e+01,6.324555320336759046e+00,3.275667870831839679e+01,3.413209633175202384e+01,3.106444913401813324e+01,3.785498646149540036e+01,4.804164859785725383e+01,5.322593352868505434e+01,3.894868418830089496e+01,4.951767361255978983e+01,4.604345773288535071e+01,5.608029957123981291e+01,3.106444913401813324e+01,2.941088233970548416e+01,4.346262762420145975e+01,1.838477631085023489e+01,1.431782106327635340e+01,5.629387178015027615e+01,2.102379604162863913e+01,2.220360331117451835e+01,1.843908891458577415e+01,8.246211251235321171e+00,4.472135954999579610e+01,4.438468204234429493e+01,4.785394445602159408e+01,4.936598018878993344e+01,1.897366596101027625e+01,1.711724276862369010e+01,1.000000000000000000e+01,1.216552506059643868e+01,2.302172886644267535e+01,6.000000000000000000e+00,4.205948168962618183e+01,4.701063709417263681e+01,5.269724850502159086e+01,5.445181356024792763e+01,6.606814663663571707e+01,4.992995093127971273e+01,3.008321791298264714e+01,3.828837943815329226e+01,2.500000000000000000e+01,5.728001396647874088e+01,5.032891812864647818e+01,5.162363799656122865e+01,4.393176527297759293e+01,4.686149805543992386e+01,4.666904755831213691e+01,4.920365840057017692e+01,5.307541803886239506e+01,4.879549159502340672e+01,5.597320787662611963e+01
